task_id,WL,Retention,PEC,num_points
1200,36,5,1000,24
1201,36,5,2000,26
1202,36,5,3000,26
1203,36,5,4000,26
1204,36,5,5000,25
1205,36,5,6000,24
1206,36,5,7000,26
1207,36,5,8000,30
1208,36,5,9000,28
1209,36,5,10000,26
1210,36,6,0,20
1211,36,6,1000,22
1212,36,6,2000,21
1213,36,6,3000,25
1214,36,6,4000,24
1215,36,6,5000,23
1216,36,6,6000,20
1217,36,6,7000,23
1218,36,6,8000,26
1219,36,6,9000,23
1220,36,6,10000,24
1221,37,4,0,23
1222,37,4,1000,23
1223,37,4,2000,24
1224,37,4,3000,28
1225,37,4,4000,26
1226,37,4,5000,26
1227,37,4,6000,26
1228,37,4,7000,26
1229,37,4,8000,26
1230,37,4,9000,29
1231,37,4,10000,27
1232,37,5,0,22
1233,37,5,1000,24
1234,37,5,2000,24
1235,37,5,3000,28
1236,37,5,4000,24
1237,37,5,5000,27
1238,37,5,6000,28
1239,37,5,7000,28
1240,37,5,8000,28
1241,37,5,9000,28
1242,37,5,10000,28
1243,37,6,0,20
1244,37,6,1000,20
1245,37,6,2000,21
1246,37,6,3000,24
1247,37,6,4000,23
