task_id,WL,Retention,PEC,num_points,init_mode,seed_offset,best_epoch,best_monitor_loss,final_train_loss,train_mse,train_rmse,train_mae,train_r2,train_points
156,4,3,2000,33,,0,95,0.001587331178598106,0.0015873064985498786,1204.420166015625,34.70475769042969,17.448781967163086,0.998052902772916,33
157,4,3,3000,31,,0,117,0.0019798597786575556,0.0019791070371866226,763.9985961914062,27.64052391052246,15.925697326660156,0.9987842627123357,31
158,4,3,4000,34,,0,140,0.0010589748853817582,0.0010589748853817582,1450.9886474609375,38.09184646606445,19.056732177734375,0.9975436907802795,34
159,4,3,5000,34,,0,140,0.009208492003381252,0.009208492003381252,1176.789306640625,34.30436325073242,16.730545043945312,0.9980260486557133,34
160,4,3,6000,34,,0,137,0.0066454363986849785,0.0066454363986849785,2413.265380859375,49.124996185302734,26.683103561401367,0.9957880273280736,34
161,4,3,7000,32,,0,73,0.006038552615791559,0.006038552615791559,1179.7808837890625,34.347938537597656,16.865854263305664,0.9980129847093868,32
162,4,3,8000,36,,0,137,0.007645065430551767,0.007645063102245331,317.15008544921875,17.80870819091797,8.837718963623047,0.9994227566992047,36
163,4,3,9000,36,,0,140,0.013426749035716057,0.013426749035716057,954.7006225585938,30.898229598999023,17.602407455444336,0.9982956212929027,36
164,4,3,10000,35,,0,140,0.009676323272287846,0.009676323272287846,2707.469970703125,52.033355712890625,22.783302307128906,0.9952159338482109,35
165,5,1,0,26,,0,140,0.0015876024262979627,0.0015876024262979627,3988.448974609375,63.15416717529297,29.078449249267578,0.9943756767903248,26
166,5,1,1000,34,,0,140,0.007557212375104427,0.007557212375104427,2233.819580078125,47.263301849365234,22.789020538330078,0.9964478467287616,34
167,5,1,2000,35,,0,139,0.0016652630874887109,0.0016649682074785233,1304.0888671875,36.1121711730957,19.799678802490234,0.997870653165254,35
168,5,1,3000,30,,0,46,0.008474339731037617,0.008473853580653667,6041.146484375,77.72481536865234,38.007713317871094,0.9908462327293298,30
169,5,1,4000,33,,0,122,0.002476590219885111,0.0024757988285273314,472.2210693359375,21.730648040771484,11.306330680847168,0.9992474815334635,33
170,5,1,5000,33,,0,140,0.011539276689291,0.011539276689291,2623.1484375,51.21668243408203,28.00605010986328,0.9959001901684704,33
171,5,1,6000,32,,0,139,0.0037120580673217773,0.003711106488481164,3537.32470703125,59.47541427612305,32.705875396728516,0.9942392204238009,32
172,5,1,7000,32,,0,131,0.021541409194469452,0.021541409194469452,2439.42626953125,49.39054870605469,25.423927307128906,0.9960798727140272,32
173,5,1,8000,35,,0,140,0.003583826357498765,0.003583826357498765,7222.912109375,84.98771667480469,40.386112213134766,0.9881590071087952,35
174,5,1,9000,35,,0,140,0.009641767479479313,0.009641767479479313,3043.555908203125,55.16843032836914,33.88153076171875,0.9948837243176809,35
175,5,1,10000,32,,0,140,0.0004990009474568069,0.0004990009474568069,990.7752075195312,31.476581573486328,15.169923782348633,0.9983705245930132,32
