task_id,WL,Retention,PEC,num_points
342,10,5,1000,31
343,10,5,2000,31
344,10,5,3000,36
345,10,5,4000,37
346,10,5,5000,33
347,10,5,6000,36
348,10,5,7000,34
349,10,5,8000,35
350,10,5,9000,39
351,10,5,10000,38
352,10,6,0,27
353,10,6,1000,26
354,10,6,2000,30
355,10,6,3000,36
356,10,6,4000,33
357,10,6,5000,30
358,10,6,6000,33
359,10,6,7000,32
360,10,6,8000,33
361,10,6,9000,33
362,10,6,10000,35
363,11,4,0,31
364,11,4,1000,29
365,11,4,2000,29
366,11,4,3000,35
367,11,4,4000,32
368,11,4,5000,35
369,11,4,6000,33
370,11,4,7000,36
371,11,4,8000,38
372,11,4,9000,36
373,11,4,10000,33
374,11,5,0,31
375,11,5,1000,29
376,11,5,2000,31
377,11,5,3000,39
378,11,5,4000,36
379,11,5,5000,37
380,11,5,6000,35
381,11,5,7000,38
382,11,5,8000,39
383,11,5,9000,38
384,11,5,10000,36
385,11,6,0,30
386,11,6,1000,29
387,11,6,2000,27
388,11,6,3000,33
389,11,6,4000,32
390,11,6,5000,32
391,11,6,6000,29
392,11,6,7000,33
393,11,6,8000,34
394,11,6,9000,33
395,11,6,10000,32
396,12,4,0,29
397,12,4,1000,29
398,12,4,2000,30
399,12,4,3000,33
400,12,4,4000,34
401,12,4,5000,35
402,12,4,6000,39
403,12,4,7000,37
404,12,4,8000,29
405,12,4,9000,36
406,12,4,10000,39
407,12,5,0,30
408,12,5,1000,31
409,12,5,2000,30
410,12,5,3000,34
411,12,5,4000,34
412,12,5,5000,36
413,12,5,6000,38
414,12,5,7000,37
415,12,5,8000,36
416,12,5,9000,38
417,12,5,10000,39
418,12,6,0,28
419,12,6,1000,28
420,12,6,2000,27
421,12,6,3000,32
422,12,6,4000,32
423,12,6,5000,32
424,12,6,6000,34
425,12,6,7000,35
426,12,6,8000,26
427,12,6,9000,33
428,12,6,10000,34
429,13,4,0,32
430,13,4,1000,30
431,13,4,2000,30
432,13,4,3000,33
433,13,4,4000,37
434,13,4,5000,38
435,13,4,6000,38
436,13,4,7000,39
437,13,4,8000,32
438,13,4,9000,37
439,13,4,10000,33
440,13,5,0,32
441,13,5,1000,31
442,13,5,2000,31
443,13,5,3000,33
444,13,5,4000,39
445,13,5,5000,38
446,13,5,6000,40
447,13,5,7000,40
448,13,5,8000,37
449,13,5,9000,37
450,13,5,10000,37
451,13,6,0,29
452,13,6,1000,29
453,13,6,2000,28
454,13,6,3000,31
455,13,6,4000,33
456,13,6,5000,34
457,13,6,6000,36
458,13,6,7000,36
459,13,6,8000,34
460,13,6,9000,35
461,13,6,10000,34
462,14,4,0,30
463,14,4,1000,30
464,14,4,2000,29
465,14,4,3000,30
466,14,4,4000,31
467,14,4,5000,33
468,14,4,6000,33
469,14,4,7000,35
470,14,4,8000,35
471,14,4,9000,34
472,14,4,10000,37
473,14,5,0,32
474,14,5,1000,32
475,14,5,2000,29
476,14,5,3000,30
477,14,5,4000,36
478,14,5,5000,34
479,14,5,6000,36
480,14,5,7000,40
481,14,5,8000,35
482,14,5,9000,33
483,14,5,10000,37
484,14,6,0,29
485,14,6,1000,28
486,14,6,2000,27
487,14,6,3000,26
488,14,6,4000,28
489,14,6,5000,33
490,14,6,6000,31
491,14,6,7000,34
492,14,6,8000,34
493,14,6,9000,30
494,14,6,10000,34
495,15,4,0,27
496,15,4,1000,29
497,15,4,2000,32
498,15,4,3000,32
499,15,4,4000,35
500,15,4,5000,35
501,15,4,6000,37
502,15,4,7000,34
503,15,4,8000,36
504,15,4,9000,37
505,15,4,10000,39
506,15,5,0,30
507,15,5,1000,31
508,15,5,2000,32
509,15,5,3000,34
510,15,5,4000,35
511,15,5,5000,36
512,15,5,6000,33
513,15,5,7000,37
514,15,5,8000,40
515,15,5,9000,37
516,15,5,10000,41
517,15,6,0,26
518,15,6,1000,28
519,15,6,2000,29
520,15,6,3000,29
521,15,6,4000,34
522,15,6,5000,33
523,15,6,6000,30
524,15,6,7000,33
525,15,6,8000,36
526,15,6,9000,35
527,15,6,10000,34
528,16,4,0,31
529,16,4,1000,32
530,16,4,2000,31
531,16,4,3000,28
532,16,4,4000,31
533,16,4,5000,31
534,16,4,6000,40
535,16,4,7000,39
536,16,4,8000,36
537,16,4,9000,38
538,16,4,10000,37
539,16,5,0,33
540,16,5,1000,31
541,16,5,2000,31
542,16,5,3000,29
543,16,5,4000,33
544,16,5,5000,32
545,16,5,6000,39
546,16,5,7000,38
547,16,5,8000,37
548,16,5,9000,37
549,16,5,10000,37
550,16,6,0,30
551,16,6,1000,30
552,16,6,2000,30
553,16,6,3000,27
554,16,6,4000,28
555,16,6,5000,29
556,16,6,6000,36
557,16,6,7000,36
558,16,6,8000,35
559,16,6,9000,33
560,16,6,10000,34
561,17,4,0,38
562,17,4,1000,30
563,17,4,2000,32
564,17,4,3000,32
565,17,4,4000,32
566,17,4,5000,30
567,17,4,6000,39
568,17,4,7000,39
569,17,4,8000,34
570,17,4,9000,38
571,17,4,10000,37
572,17,5,0,36
573,17,5,1000,33
574,17,5,2000,37
575,17,5,3000,32
576,17,5,4000,35
577,17,5,5000,34
578,17,5,6000,39
579,17,5,7000,38
580,17,5,8000,37
581,17,5,9000,39
582,17,5,10000,38
583,17,6,0,32
584,17,6,1000,29
585,17,6,2000,31
586,17,6,3000,28
587,17,6,4000,31
588,17,6,5000,27
589,17,6,6000,37
590,17,6,7000,35
591,17,6,8000,33
592,17,6,9000,36
593,17,6,10000,33
594,18,4,0,33
595,18,4,1000,31
596,18,4,2000,28
597,18,4,3000,34
598,18,4,4000,30
599,18,4,5000,31
600,18,4,6000,35
601,18,4,7000,35
602,18,4,8000,30
603,18,4,9000,34
604,18,4,10000,38
