task_id,WL,Retention,PEC,num_points,init_mode,seed_offset,best_epoch,best_monitor_loss,final_train_loss,train_mse,train_rmse,train_mae,train_r2,train_points,val_mse,val_rmse,val_mae,val_r2,val_points,test_mse,test_rmse,test_mae,test_r2,test_points
79,2,5,2000,19,generated,0,35,0.020367247983813286,0.0001862032659118995,356.89630126953125,18.891698837280273,11.786504745483398,0.9997292264637854,11,1101.22314453125,33.1846809387207,28.120716094970703,0.999095357807695,4,3098.005859375,55.659732818603516,42.446739196777344,0.994940631420024,4
80,2,5,3000,21,scratch,1,19,0.003957757726311684,0.0025471916887909174,6176.169921875,78.58861541748047,47.10369110107422,0.9946937406940957,13,2691.12255859375,51.87602996826172,33.263057708740234,0.9980384181577241,4,4410.54345703125,66.41192626953125,45.045230865478516,0.9942541589365846,4
81,2,5,4000,21,scratch,1,17,0.004123784136027098,0.0020686276257038116,17193.181640625,131.12277221679688,96.06495666503906,0.9854979150672747,13,2894.966064453125,53.80488967895508,33.28966522216797,0.9978814866653183,4,39813.08203125,199.5321502685547,129.82192993164062,0.9388025708034503,4
82,2,5,5000,20,scratch,1,14,0.03695031628012657,0.0014547896571457386,67782.65625,260.35101318359375,173.73236083984375,0.9502965493845487,12,55700.32421875,236.0091552734375,141.956298828125,0.8525550690778948,4,30177.783203125,173.71754455566406,114.87403106689453,0.9657126922686641,4
83,2,5,6000,23,generated,0,16,0.019417766481637955,0.008746975101530552,3811.5400390625,61.7376708984375,32.80669021606445,0.9966031927140456,13,5741.103515625,75.77007293701172,46.643272399902344,0.9929464241037883,5,14667.3857421875,121.1089859008789,94.30575561523438,0.9848606641029856,5
84,2,5,7000,22,scratch,1,38,0.0037308665923774242,0.000651934533379972,3949.404541015625,62.84428787231445,41.398597717285156,0.9967456636126977,14,5988.51611328125,77.38550567626953,54.81400680541992,0.993506611445906,4,21743.8515625,147.4579620361328,103.27525329589844,0.9513952884910378,4
85,2,5,8000,23,generated,0,6,0.038395628333091736,0.015189413912594318,29332.873046875,171.26841735839844,90.24708557128906,0.9734911385461402,13,63257.1953125,251.50982666015625,167.64891052246094,0.9174352708419188,5,29834.05859375,172.7253875732422,124.10836029052734,0.9717344334966765,5
86,2,5,9000,24,generated,0,26,0.0042308783158659935,0.0007770477677695453,1949.377685546875,44.151756286621094,25.118316650390625,0.99791445157659,14,685.0313720703125,26.17310333251953,19.176740646362305,0.999149949691621,5,4268.2236328125,65.3316421508789,39.41621398925781,0.9962086019936669,5
87,2,5,10000,24,generated,0,20,0.03002374805510044,0.0010027586249634624,1089.8851318359375,33.01340866088867,15.141196250915527,0.998890502917848,14,4824.3046875,69.45721435546875,47.41625213623047,0.994097274145799,5,5103.3076171875,71.43743896484375,48.26057434082031,0.9955680012116781,5
88,2,6,0,19,scratch,1,22,0.022153634577989578,0.000658922828733921,3554.763916015625,59.62184143066406,37.90742111206055,0.997760426694706,11,3126.70947265625,55.916988372802734,33.72545623779297,0.9977024869663774,4,5069.38916015625,71.19964599609375,51.05426025390625,0.9898687912265676,4
89,2,6,1000,20,generated,0,14,0.00468825176358223,0.001159567735157907,2062.389404296875,45.413536071777344,32.0062255859375,0.9986768478924399,12,6815.1728515625,82.55406188964844,53.357967376708984,0.9804440302661437,4,3685.293701171875,60.70661926269531,31.485305786132812,0.9962402004165626,4
90,2,6,2000,20,scratch,1,19,0.04533645883202553,0.0036039038095623255,3707.629638671875,60.89030838012695,44.568302154541016,0.9975414536940008,12,21485.720703125,146.580078125,107.26424407958984,0.9467774135709166,4,2469.87109375,49.69779586791992,32.7330322265625,0.9972118999748134,4
91,2,6,3000,21,generated,0,15,0.0635826587677002,0.004136404022574425,28058.220703125,167.50588989257812,86.85057830810547,0.9775107149528902,13,65096.33984375,255.1398468017578,183.43997192382812,0.9520676005235053,4,46847.3125,216.44239807128906,146.96331787109375,0.9321777450651441,4
92,2,6,4000,19,generated,0,34,0.003536124946549535,0.00037338287802413106,3522.38037109375,59.34964370727539,31.733509063720703,0.9974086983548476,11,13441.9072265625,115.93923950195312,66.92215728759766,0.9876466788477384,4,7429.52392578125,86.19468688964844,53.79725646972656,0.9906524838650099,4
93,2,6,5000,21,scratch,1,25,0.059557005763053894,0.0027773717883974314,836.3837890625,28.92030143737793,17.673095703125,0.9993090839177359,13,3329.20263671875,57.699241638183594,43.07083511352539,0.997412269868079,4,3000.564208984375,54.77740478515625,33.5665283203125,0.9955678047380094,4
94,2,6,6000,23,generated,0,42,0.01399411540478468,0.0053018308244645596,1502.519287109375,38.76234436035156,26.559261322021484,0.9986292695604648,13,6645.2177734375,81.51820373535156,61.08997344970703,0.9926461768939355,5,2131.873779296875,46.172218322753906,31.95871925354004,0.9980718729334462,5
95,2,6,7000,22,scratch,1,21,0.031208913773298264,0.0024713340681046247,2694.43212890625,51.907920837402344,32.002479553222656,0.9978822944520714,14,8759.8369140625,93.59400177001953,67.63667297363281,0.9902224078643265,4,189.67190551757812,13.77214241027832,9.007454872131348,0.9995299688660799,4
96,2,6,8000,21,generated,0,10,0.0037060535978525877,0.0017764837248250842,1673.3489990234375,40.90658950805664,26.941612243652344,0.9985687008585068,13,1131.78515625,33.64201354980469,23.414989471435547,0.9990495610493013,4,9523.75390625,97.5897216796875,68.75292205810547,0.9849257588346936,4
