task_id,WL,Retention,PEC,num_points
814,24,3,0,31
815,24,3,1000,30
816,24,3,2000,29
817,24,3,3000,35
818,24,3,4000,33
819,24,3,5000,32
820,24,3,6000,30
821,24,3,7000,31
822,24,3,8000,30
823,24,3,9000,33
824,24,3,10000,30
825,25,1,0,29
826,25,1,1000,30
827,25,1,2000,33
828,25,1,3000,30
829,25,1,4000,29
830,25,1,5000,28
831,25,1,6000,31
832,25,1,7000,27
833,25,1,8000,29
834,25,1,9000,38
835,25,1,10000,29
836,25,2,0,31
837,25,2,1000,32
838,25,2,2000,33
839,25,2,3000,33
840,25,2,4000,32
841,25,2,5000,30
842,25,2,6000,32
843,25,2,7000,31
844,25,2,8000,29
845,25,2,9000,38
846,25,2,10000,33
847,25,3,0,30
848,25,3,1000,34
849,25,3,2000,32
850,25,3,3000,33
851,25,3,4000,31
852,25,3,5000,30
853,25,3,6000,30
854,25,3,7000,33
855,25,3,8000,30
856,25,3,9000,39
857,25,3,10000,34
858,26,1,0,28
859,26,1,1000,29
860,26,1,2000,29
861,26,1,3000,31
862,26,1,4000,31
863,26,1,5000,29
864,26,1,6000,30
865,26,1,7000,28
866,26,1,8000,28
867,26,1,9000,28
868,26,1,10000,27
869,26,2,0,35
870,26,2,1000,30
871,26,2,2000,30
872,26,2,3000,32
873,26,2,4000,33
874,26,2,5000,30
875,26,2,6000,30
876,26,2,7000,32
877,26,2,8000,32
878,26,2,9000,36
879,26,2,10000,28
880,26,3,0,34
881,26,3,1000,30
882,26,3,2000,29
883,26,3,3000,31
884,26,3,4000,34
885,26,3,5000,32
886,26,3,6000,29
887,26,3,7000,32
888,26,3,8000,34
889,26,3,9000,36
890,26,3,10000,28
891,27,1,0,30
892,27,1,1000,31
893,27,1,2000,31
894,27,1,3000,31
895,27,1,4000,29
896,27,1,5000,31
897,27,1,6000,30
898,27,1,7000,32
899,27,1,8000,31
900,27,1,9000,33
901,27,1,10000,30
902,27,2,0,34
903,27,2,1000,35
904,27,2,2000,31
905,27,2,3000,30
906,27,2,4000,30
907,27,2,5000,30
908,27,2,6000,32
909,27,2,7000,35
910,27,2,8000,34
911,27,2,9000,35
912,27,2,10000,38
913,27,3,0,34
914,27,3,1000,34
915,27,3,2000,30
916,27,3,3000,31
917,27,3,4000,29
918,27,3,5000,32
919,27,3,6000,31
920,27,3,7000,32
921,27,3,8000,32
922,27,3,9000,34
923,27,3,10000,38
924,28,1,0,32
925,28,1,1000,30
926,28,1,2000,30
927,28,1,3000,31
928,28,1,4000,30
929,28,1,5000,30
930,28,1,6000,30
931,28,1,7000,28
932,28,1,8000,29
933,28,1,9000,29
934,28,1,10000,29
935,28,2,0,30
936,28,2,1000,32
937,28,2,2000,33
938,28,2,3000,33
939,28,2,4000,28
940,28,2,5000,33
941,28,2,6000,33
942,28,2,7000,31
943,28,2,8000,28
944,28,2,9000,29
945,28,2,10000,34
946,28,3,0,32
947,28,3,1000,31
948,28,3,2000,33
949,28,3,3000,33
950,28,3,4000,32
951,28,3,5000,35
952,28,3,6000,32
953,28,3,7000,32
954,28,3,8000,28
955,28,3,9000,30
956,28,3,10000,32
957,29,1,0,33
958,29,1,1000,31
959,29,1,2000,32
960,29,1,3000,32
961,29,1,4000,31
962,29,1,5000,31
963,29,1,6000,34
964,29,1,7000,30
965,29,1,8000,30
966,29,1,9000,30
967,29,1,10000,29
968,29,2,0,32
969,29,2,1000,33
970,29,2,2000,32
971,29,2,3000,33
972,29,2,4000,32
973,29,2,5000,31
974,29,2,6000,35
975,29,2,7000,31
976,29,2,8000,31
977,29,2,9000,36
978,29,2,10000,33
979,29,3,0,35
980,29,3,1000,33
981,29,3,2000,35
982,29,3,3000,32
983,29,3,4000,35
984,29,3,5000,31
985,29,3,6000,34
986,29,3,7000,31
987,29,3,8000,31
988,29,3,9000,37
989,29,3,10000,32
990,30,1,0,32
991,30,1,1000,30
992,30,1,2000,35
993,30,1,3000,33
994,30,1,4000,29
995,30,1,5000,28
996,30,1,6000,29
997,30,1,7000,30
998,30,1,8000,29
999,30,1,9000,33
1000,30,1,10000,30
1001,30,2,0,32
1002,30,2,1000,31
1003,30,2,2000,35
1004,30,2,3000,35
1005,30,2,4000,34
1006,30,2,5000,30
1007,30,2,6000,29
1008,30,2,7000,30
1009,30,2,8000,29
1010,30,2,9000,35
1011,30,2,10000,34
1012,30,3,0,31
1013,30,3,1000,30
1014,30,3,2000,35
1015,30,3,3000,36
1016,30,3,4000,32
1017,30,3,5000,30
1018,30,3,6000,29
1019,30,3,7000,33
1020,30,3,8000,29
1021,30,3,9000,35
1022,30,3,10000,33
1023,31,1,0,33
1024,31,1,1000,31
1025,31,1,2000,33
1026,31,1,3000,31
1027,31,1,4000,30
1028,31,1,5000,29
1029,31,1,6000,27
1030,31,1,7000,30
1031,31,1,8000,30
1032,31,1,9000,33
1033,31,1,10000,29
1034,31,2,0,34
1035,31,2,1000,31
1036,31,2,2000,37
1037,31,2,3000,35
1038,31,2,4000,32
1039,31,2,5000,31
1040,31,2,6000,29
1041,31,2,7000,30
1042,31,2,8000,33
1043,31,2,9000,35
1044,31,2,10000,34
1045,31,3,0,35
1046,31,3,1000,31
1047,31,3,2000,35
1048,31,3,3000,33
1049,31,3,4000,30
1050,31,3,5000,31
1051,31,3,6000,30
1052,31,3,7000,31
1053,31,3,8000,33
1054,31,3,9000,35
1055,31,3,10000,36
1056,32,1,0,26
1057,32,1,1000,32
1058,32,1,2000,32
1059,32,1,3000,30
1060,32,1,4000,28
1061,32,1,5000,31
1062,32,1,6000,29
1063,32,1,7000,33
1064,32,1,8000,30
1065,32,1,9000,34
1066,32,1,10000,33
1067,32,2,0,28
1068,32,2,1000,29
1069,32,2,2000,34
1070,32,2,3000,32
1071,32,2,4000,33
1072,32,2,5000,32
1073,32,2,6000,32
1074,32,2,7000,33
1075,32,2,8000,36
1076,32,2,9000,39
1077,32,2,10000,35
1078,32,3,0,30
1079,32,3,1000,32
1080,32,3,2000,35
1081,32,3,3000,36
1082,32,3,4000,31
1083,32,3,5000,31
1084,32,3,6000,31
1085,32,3,7000,34
1086,32,3,8000,36
1087,32,3,9000,40
1088,32,3,10000,37
1089,33,1,0,28
1090,33,1,1000,28
1091,33,1,2000,32
1092,33,1,3000,33
1093,33,1,4000,31
1094,33,1,5000,31
1095,33,1,6000,33
1096,33,1,7000,28
1097,33,1,8000,31
1098,33,1,9000,31
1099,33,1,10000,37
