task_id,WL,Retention,PEC,num_points
845,25,2,9000,25
846,25,2,10000,25
847,25,3,0,25
848,25,3,1000,24
849,25,3,2000,25
850,25,3,3000,28
851,25,3,4000,29
852,25,3,5000,26
853,25,3,6000,27
854,25,3,7000,26
855,25,3,8000,26
856,25,3,9000,25
857,25,3,10000,26
858,26,1,0,22
859,26,1,1000,23
860,26,1,2000,22
861,26,1,3000,24
862,26,1,4000,23
863,26,1,5000,23
864,26,1,6000,26
865,26,1,7000,25
866,26,1,8000,23
867,26,1,9000,24
868,26,1,10000,25
869,26,2,0,23
870,26,2,1000,26
871,26,2,2000,26
872,26,2,3000,29
873,26,2,4000,26
874,26,2,5000,24
875,26,2,6000,27
876,26,2,7000,26
877,26,2,8000,24
878,26,2,9000,24
879,26,2,10000,25
880,26,3,0,23
881,26,3,1000,25
882,26,3,2000,26
883,26,3,3000,28
884,26,3,4000,22
885,26,3,5000,25
886,26,3,6000,24
887,26,3,7000,24
888,26,3,8000,25
889,26,3,9000,25
890,26,3,10000,25
891,27,1,0,23
892,27,1,1000,21
893,27,1,2000,23
894,27,1,3000,25
895,27,1,4000,25
896,27,1,5000,25
897,27,1,6000,27
898,27,1,7000,23
899,27,1,8000,24
900,27,1,9000,25
901,27,1,10000,26
902,27,2,0,25
903,27,2,1000,26
904,27,2,2000,25
905,27,2,3000,28
906,27,2,4000,28
907,27,2,5000,29
908,27,2,6000,28
909,27,2,7000,25
910,27,2,8000,25
911,27,2,9000,26
912,27,2,10000,27
913,27,3,0,24
914,27,3,1000,25
915,27,3,2000,28
916,27,3,3000,27
917,27,3,4000,28
918,27,3,5000,27
919,27,3,6000,29
920,27,3,7000,25
921,27,3,8000,23
922,27,3,9000,26
923,27,3,10000,26
924,28,1,0,23
925,28,1,1000,24
926,28,1,2000,25
927,28,1,3000,20
928,28,1,4000,23
929,28,1,5000,24
930,28,1,6000,25
931,28,1,7000,23
932,28,1,8000,26
933,28,1,9000,23
934,28,1,10000,24
935,28,2,0,22
936,28,2,1000,23
937,28,2,2000,24
938,28,2,3000,24
939,28,2,4000,24
940,28,2,5000,23
941,28,2,6000,26
942,28,2,7000,25
943,28,2,8000,29
944,28,2,9000,24
945,28,2,10000,24
946,28,3,0,23
947,28,3,1000,24
948,28,3,2000,25
949,28,3,3000,22
950,28,3,4000,25
951,28,3,5000,25
952,28,3,6000,25
953,28,3,7000,24
954,28,3,8000,29
955,28,3,9000,25
956,28,3,10000,24
957,29,1,0,22
958,29,1,1000,21
959,29,1,2000,23
960,29,1,3000,24
961,29,1,4000,24
962,29,1,5000,25
963,29,1,6000,23
964,29,1,7000,23
965,29,1,8000,24
966,29,1,9000,24
967,29,1,10000,24
968,29,2,0,23
969,29,2,1000,23
970,29,2,2000,27
971,29,2,3000,27
972,29,2,4000,25
973,29,2,5000,26
974,29,2,6000,22
975,29,2,7000,25
976,29,2,8000,27
977,29,2,9000,30
978,29,2,10000,27
979,29,3,0,22
980,29,3,1000,24
981,29,3,2000,27
982,29,3,3000,28
