model_index,curve_family,label,budget,method,run_kind,task_id,WL,Retention,PEC,test_r2,test_rmse,test_mae,abs_peak_step_error,tail_rmse_pct_peak
5,P4,P4 / M5,5,source_pretrained_mlp,sample,5043,152,6,5000,0.9415950849320106,237.68361515263814,114.51337491382252,0.0,0.47012750796047953
5,P4,P4 / M5,5,source_pretrained_mlp,sample,5101,154,5,8000,0.8505768329441262,335.6651331090867,180.39435132026674,1.0,0.2446768814653239
5,P4,P4 / M5,5,source_pretrained_mlp,sample,5112,154,6,8000,0.9670874735363787,182.2675264513488,99.0878153528486,0.0,0.2833885593753891
5,P4,P4 / M5,5,source_pretrained_mlp,sample,5144,155,6,7000,0.773434673252616,485.45824166985204,318.58131673461514,1.0,0.74086825206514
5,P4,P4 / M5,5,source_pretrained_mlp,sample,5316,161,4,3000,0.8218476103247828,415.31747533884976,241.639208505551,1.0,0.4335507956741272
5,P4,P4 / M5,5,source_pretrained_mlp,sample,5381,163,4,2000,0.9981367081384225,46.74346882309013,32.013587825438556,0.0,0.4809075953176422
5,P4,P4 / M5,5,source_pretrained_mlp,sample,5384,163,4,5000,0.9343409037230098,252.25974178921248,134.94247204607183,1.0,0.6595585886449001
5,P4,P4 / M5,5,source_pretrained_mlp,sample,5414,164,4,2000,0.8907177371326762,349.75813255347805,206.11840344877805,1.0,0.32628866338222096
5,P4,P4 / M5,5,source_pretrained_mlp,sample,5534,167,6,1000,0.9555167922274732,234.97755708947676,159.38732542310441,0.0,1.9335002193604223
5,P4,P4 / M5,5,source_pretrained_mlp,sample,5617,170,4,7000,0.9808459199795522,142.59741614884328,82.24186656210158,1.0,0.148020539832625
5,P4,P4 / M5,5,source_pretrained_mlp,sample,5658,171,5,4000,0.9220483387450149,264.68587764903026,161.50631801287332,1.0,0.33873949423599564
5,P4,P4 / M5,5,source_pretrained_mlp,sample,5694,172,5,7000,0.9455851360032529,216.56772702628936,120.87617785590035,0.0,0.2917317658157638
5,P4,P4 / M5,5,source_pretrained_mlp,sample,5816,176,4,8000,0.9834203076303084,125.6309164142602,87.52136181649708,0.0,0.9005845637274544
5,P4,P4 / M5,5,source_pretrained_mlp,sample,5841,177,4,0,0.9402622019463579,277.943701861325,186.80041065216065,0.0,0.17700794783910112
5,P4,P4 / M5,5,source_pretrained_mlp,sample,5843,177,4,2000,0.9332614750558206,264.88949340517,129.54779350600745,1.0,0.26103888637457
5,P4,P4 / M5,5,source_pretrained_mlp,sample,5858,177,5,6000,-6.091986608522252,2521.6807041726074,942.3533582825214,5.0,0.5663099182007902
5,P4,P4 / M5,5,source_pretrained_mlp,sample,5887,178,5,2000,0.9567400584487521,211.94030603073998,118.10388408209148,1.0,0.26018359093686333
5,P4,P4 / M5,5,source_pretrained_mlp,sample,6248,189,5,0,0.98946716899995,109.39089339837021,69.69450581774993,0.0,1.5076085514044453
5,P4,P4 / M5,5,source_pretrained_mlp,sample,6299,190,6,7000,0.9701401948186261,173.134637389129,111.19832086170975,0.0,1.0160220821641837
5,P4,P4 / M5,5,source_pretrained_mlp,sample,6359,192,6,1000,0.8112016201043937,460.07822836359844,250.3900182247162,0.0,0.7328517400783098
5,P4,P4 / M5,5,source_pretrained_mlp,sample,6407,194,4,5000,0.86951183707018,344.52210283785223,195.19798324419105,1.0,0.4091014075633273
5,P4,P4 / M5,5,source_pretrained_mlp,sample,6425,194,6,1000,0.8690173650664053,384.40810883053865,207.5696812947591,1.0,0.3266363810858695
5,P4,P4 / M5,5,source_pretrained_mlp,sample,6466,195,6,9000,0.9944068305506126,76.01328005807021,47.361656581654266,0.0,0.5263317473428011
5,P4,P4 / M5,5,source_pretrained_mlp,sample,6743,204,5,0,0.9717831410289772,175.14859819804528,111.71160500248273,1.0,0.14658636496916394
5,P4,P4 / M5,5,source_pretrained_mlp,sample,6752,204,5,9000,-3.8068752146542195,1934.6761194147316,980.2175525256565,3.0,1.1025104709420135
5,P4,P4 / M5,5,source_pretrained_mlp,sample,6762,204,6,8000,0.9668120403987664,187.14104919429272,119.64144402162896,1.0,0.8132943075773233
5,P4,P4 / M5,5,source_pretrained_mlp,sample,6839,207,4,8000,0.990581280850579,97.43392348889135,63.32729482650757,0.0,0.34591831614897484
5,P4,P4 / M5,5,source_pretrained_mlp,sample,6878,208,5,3000,0.8346098230256216,397.1638371486342,264.3713072977568,1.0,0.4906291983961482
5,P4,P4 / M5,5,source_pretrained_mlp,sample,6970,211,4,7000,0.37204671948165446,780.5329597119008,460.84087946414945,11.0,11.36207974911515
5,P4,P4 / M5,5,source_pretrained_mlp,sample,6983,211,5,9000,-6266.787700281739,71286.97251543979,33799.84997951417,13.0,2923.300472277871
5,P4,P4 / M5,5,source_pretrained_mlp,sample,6987,211,6,2000,0.7862620843606641,472.32621344228653,270.9593422369737,1.0,0.24159147834761296
5,P4,P4 / M5,5,source_pretrained_mlp,sample,7035,213,4,6000,0.9918215214722614,89.72935218692173,53.123928645077875,0.0,0.31035222540985635
5,P4,P4 / M5,5,source_pretrained_mlp,sample,7063,214,4,1000,0.9344533769632002,250.8402152288057,123.3710526738848,0.0,0.2076117738801919
5,P4,P4 / M5,5,source_pretrained_mlp,sample,7090,214,6,6000,0.9954136215039933,69.46740544579956,43.53658230164472,0.0,0.4357084407849896
5,P4,P4 / M5,5,source_pretrained_mlp,sample,7141,216,5,2000,0.9662598463997578,179.98448522397388,102.83584867715835,0.0,0.09051864596854105
5,P4,P4 / M5,5,source_pretrained_mlp,sample,7214,218,5,9000,-15175.19637213883,105749.59206371386,71457.41835659246,5.0,3248.1127097636772
5,P4,P4 / M5,5,source_pretrained_mlp,sample,7257,219,6,8000,-3997.393711529708,63597.18750952688,36534.91671334373,9.0,2721.9048443249803
5,P4,P4 / M5,5,source_pretrained_mlp,sample,7309,221,5,5000,0.9621141637098881,176.61255888122648,116.5294161493128,0.0,1.3628430590001952
5,P4,P4 / M5,5,source_pretrained_mlp,sample,7333,222,4,7000,-0.1461300046345042,1054.6581504037752,785.6826203998767,0.0,35.49785464013596
5,P4,P4 / M5,5,source_pretrained_mlp,sample,7411,224,5,8000,-3201.6317729989564,51688.88777958777,18341.109638017417,12.0,2509.6212951368734
5,P4,P4 / M5,5,source_pretrained_mlp,sample,7422,224,6,8000,0.8191851057917603,441.97259067172456,262.84349033236504,1.0,2.098184129671698
5,P4,P4 / M5,5,source_pretrained_mlp,sample,7439,225,5,3000,0.7648785044271201,469.2367496033737,299.9796007037163,0.0,0.7082520547824018
5,P4,P4 / M5,5,source_pretrained_mlp,sample,7451,225,6,4000,0.9544837210022802,223.19011366623351,152.76039437686697,1.0,0.47206853436334273
5,P4,P4 / M5,5,source_pretrained_mlp,sample,7578,229,5,10000,-1.472970709275614,1364.995807427959,477.0712165605454,5.0,2.439995705654783
5,P4,P4 / M5,5,source_pretrained_mlp,sample,7764,235,4,9000,-8448.123301499734,89368.58737049981,53899.130634508634,12.0,3256.7767453782417
5,P4,P4 / M5,5,source_pretrained_mlp,sample,7785,235,6,8000,-1386.6197614339594,38361.37293264037,9225.603391223483,10.0,1629.1780117982519
5,P4,P4 / M5,5,source_pretrained_mlp,sample,7869,238,5,4000,0.600613362447339,584.3442679825985,378.0936240241641,1.0,1.1603378285969403
5,P4,P4 / M5,5,source_pretrained_mlp,sample,7884,238,6,8000,0.49157263697949605,728.631097328549,544.2209476022159,1.0,7.901642997846515
5,P4,P4 / M5,5,source_pretrained_mlp,sample,7923,240,4,3000,0.846167104423877,388.7056333063105,227.5961776532625,1.0,0.2231576361182478
5,P4,P4 / M5,5,source_pretrained_mlp,sample,7931,240,5,0,0.9801629339412294,151.62336986240373,92.84031996130943,1.0,0.29783161321568175
5,P4,P4 / M5,5,source_pretrained_mlp,sample,7948,240,6,6000,0.9513742476677873,228.63367461896286,148.71587382157642,0.0,0.5265203326951275
5,P4,P4 / M5,5,source_pretrained_mlp,sample,7971,241,5,7000,0.9734506819143979,144.68107122331605,84.73919573660136,0.0,0.4613151555907006
5,P4,P4 / M5,5,source_pretrained_mlp,sample,8015,242,6,7000,0.995517067695754,69.47601102098373,46.996152372921216,0.0,0.5621386519778392
5,P4,P4 / M5,5,source_pretrained_mlp,sample,8259,250,4,9000,0.9567897856788157,200.8930215432392,143.07354395013107,1.0,1.6481041002946046
5,P4,P4 / M5,5,source_pretrained_mlp,sample,8325,252,4,9000,0.9742793531745294,163.1623197521555,87.77926075458527,0.0,0.1751921680215212
5,P4,P4 / M5,5,source_pretrained_mlp,sample,8330,252,5,3000,0.8600233467169075,358.570651318481,178.47717439804387,1.0,0.16269049120170873
5,P4,P4 / M5,5,source_pretrained_mlp,sample,8407,254,6,3000,0.6929805183104172,580.6465038933496,311.6222707600821,2.0,0.22169104476956422
5,P4,P4 / M5,5,source_pretrained_mlp,sample,8441,255,6,4000,0.987630642682842,123.4680836791217,83.57539243168301,0.0,0.8203093645007912
5,P4,P4 / M5,5,proposed_prior_regularized,sample,33,1,4,0,0.9401801317434831,246.33812750517757,148.57346627825783,1.0,0.06948844842899685
5,P4,P4 / M5,5,proposed_prior_regularized,sample,34,1,4,1000,0.9613412895403606,199.23805203559385,121.73021466732025,0.0,0.17187029740436852
5,P4,P4 / M5,5,proposed_prior_regularized,sample,107,3,4,8000,0.9399331160753066,246.39338588460112,131.75856078863143,1.0,0.06804931518331529
5,P4,P4 / M5,5,proposed_prior_regularized,sample,117,3,5,7000,0.9851532387215362,106.71463448752594,53.21468277772268,0.0,0.31443997382376127
5,P4,P4 / M5,5,proposed_prior_regularized,sample,166,5,4,1000,0.9552086183128641,214.0046995125114,116.79640090465546,1.0,0.16766554694968483
5,P4,P4 / M5,5,proposed_prior_regularized,sample,279,8,5,4000,0.9567285023108769,204.80320971975385,114.62713649537828,0.0,0.49159859828775937
5,P4,P4 / M5,5,proposed_prior_regularized,sample,281,8,5,6000,0.9642356738605492,174.65243136254793,96.10140398570469,0.0,0.27048755371208244
5,P4,P4 / M5,5,proposed_prior_regularized,sample,363,11,4,0,0.9714088482733623,190.1165275153797,106.11935052275658,1.0,0.3560006297179944
5,P4,P4 / M5,5,proposed_prior_regularized,sample,389,11,6,4000,0.9495389055115622,243.0253540216199,133.6151007203495,1.0,0.2174943293703316
5,P4,P4 / M5,5,proposed_prior_regularized,sample,423,12,6,5000,0.9887629826303524,111.43911579628464,68.72802268831353,1.0,0.1505746196311542
5,P4,P4 / M5,5,proposed_prior_regularized,sample,621,18,6,5000,0.9224981838811508,291.72886920220094,175.62299397117212,1.0,0.24090646223204756
5,P4,P4 / M5,5,proposed_prior_regularized,sample,642,19,5,4000,0.967164473049796,174.20500790076315,102.16816480954488,0.0,0.08799083352481886
5,P4,P4 / M5,5,proposed_prior_regularized,sample,694,21,4,1000,0.9834218000697257,141.8027375790031,84.33541248738766,0.0,0.1631934421734134
5,P4,P4 / M5,5,proposed_prior_regularized,sample,695,21,4,2000,0.9890995708145336,116.98598683248481,73.16142289340496,0.0,0.20146583907538237
5,P4,P4 / M5,5,proposed_prior_regularized,sample,782,23,6,1000,0.9286184175557196,303.06571567904155,208.63681316375732,1.0,0.6583849648111655
5,P4,P4 / M5,5,proposed_prior_regularized,sample,881,26,6,1000,0.9983167091779305,45.74662876442632,31.6544521600008,0.0,0.20224933018524097
5,P4,P4 / M5,5,proposed_prior_regularized,sample,990,30,4,0,0.9693885182724081,192.9158587428729,110.77955401644988,1.0,0.07009482078377993
5,P4,P4 / M5,5,proposed_prior_regularized,sample,997,30,4,7000,0.9237401038807256,281.7721976444115,165.76751970109484,1.0,0.6016306142808239
5,P4,P4 / M5,5,proposed_prior_regularized,sample,1035,31,5,1000,0.9900240333780199,105.96380036035856,61.84299436211586,1.0,0.1603509342659648
5,P4,P4 / M5,5,proposed_prior_regularized,sample,1054,31,6,9000,0.9941327597630205,76.01563662832905,40.24581304050627,1.0,0.26092080685740693
5,P4,P4 / M5,5,proposed_prior_regularized,sample,1056,32,4,0,0.9739190238935984,172.83634996932142,90.1423455664986,1.0,0.1336894142178935
5,P4,P4 / M5,5,proposed_prior_regularized,sample,1070,32,5,3000,0.9778214503219158,151.98095779392895,91.63100429585106,0.0,0.07370386702594889
5,P4,P4 / M5,5,proposed_prior_regularized,sample,1107,33,5,7000,0.9148561126897089,276.4967605567743,189.89556311368943,0.0,0.3851737543598003
5,P4,P4 / M5,5,proposed_prior_regularized,sample,1168,35,5,2000,0.96409781538907,188.38381144927513,123.18301326350162,1.0,0.10953200003605416
5,P4,P4 / M5,5,proposed_prior_regularized,sample,1224,37,4,3000,0.9525129394315252,220.72517217850216,122.37153723965521,0.0,0.32966475675164164
5,P4,P4 / M5,5,proposed_prior_regularized,sample,1273,38,5,8000,0.9560711644951206,194.42663968005522,114.71310267241105,1.0,0.7523332733756021
5,P4,P4 / M5,5,proposed_prior_regularized,sample,1296,39,4,9000,0.9875534117466526,114.5026652142121,66.71580610777202,1.0,0.3918321271102663
5,P4,P4 / M5,5,proposed_prior_regularized,sample,1389,42,4,3000,0.9205782635172006,297.89329569026296,195.06463375356464,0.0,0.7134519490267408
5,P4,P4 / M5,5,proposed_prior_regularized,sample,1442,43,6,1000,0.9821018686469969,148.25352061859175,98.29338401556015,0.0,0.5143148997670227
5,P4,P4 / M5,5,proposed_prior_regularized,sample,1467,44,5,4000,0.995065663212116,67.7420726578303,35.724394191395156,0.0,0.3074090460744008
5,P4,P4 / M5,5,proposed_prior_regularized,sample,1576,47,6,3000,0.9131291110704773,314.1187268952232,193.57140340805054,1.0,0.0867302288231748
5,P4,P4 / M5,5,proposed_prior_regularized,sample,1632,49,5,4000,0.9751629392115729,156.12177200062393,89.45875445604324,0.0,0.19859951813839735
5,P4,P4 / M5,5,proposed_prior_regularized,sample,1736,52,5,9000,0.9840275243631142,114.49203314037916,67.39514238938041,0.0,0.36682868536486557
5,P4,P4 / M5,5,proposed_prior_regularized,sample,1867,56,5,8000,0.9128746979260695,278.3089602239938,173.17904198737372,1.0,0.4292919518713012
5,P4,P4 / M5,5,proposed_prior_regularized,sample,2061,62,5,4000,0.9361078676848983,241.98557096497998,147.5101692158243,1.0,0.20656828599685345
5,P4,P4 / M5,5,proposed_prior_regularized,sample,2192,66,5,3000,0.9476546001958084,223.20821248991496,130.11962095896402,0.0,0.31637411420448364
5,P4,P4 / M5,5,proposed_prior_regularized,sample,2237,67,6,4000,0.9429361605545459,243.649290204488,152.90178962187335,1.0,1.0244695534223343
5,P4,P4 / M5,5,proposed_prior_regularized,sample,2276,68,6,10000,0.848594582976065,389.11985078676474,237.20429807617552,1.0,0.28210113075632315
5,P4,P4 / M5,5,proposed_prior_regularized,sample,2296,69,5,8000,0.9911194369829224,87.66071810719914,43.29880826369576,0.0,0.26565179941499034
5,P4,P4 / M5,5,proposed_prior_regularized,sample,2319,70,4,9000,0.9701102301356357,176.71713332367554,106.74618779420852,1.0,0.3592980977656959
5,P4,P4 / M5,5,proposed_prior_regularized,sample,2345,71,4,2000,0.9931533473742908,88.89725888649531,50.80041366153293,1.0,0.3740975095508158
5,P4,P4 / M5,5,proposed_prior_regularized,sample,2388,72,5,1000,0.9843083984966043,136.16511348667146,74.57143205754898,0.0,0.2814707429765074
5,P4,P4 / M5,5,proposed_prior_regularized,sample,2424,73,5,4000,0.9668013834764653,180.9432396287554,90.59235673859006,1.0,0.24661227767859784
5,P4,P4 / M5,5,proposed_prior_regularized,sample,2508,76,4,0,0.9886421153510387,117.9415847351255,59.73220386770036,0.0,0.1496320241175304
5,P4,P4 / M5,5,proposed_prior_regularized,sample,2546,77,4,5000,0.9716015192568549,176.12216316510174,93.96642321034481,0.0,0.06308994056620998
5,P4,P4 / M5,5,proposed_prior_regularized,sample,2573,77,6,10000,0.9616258929893573,202.02336762397871,122.18272929191589,0.0,0.16223631195564156
5,P4,P4 / M5,5,proposed_prior_regularized,sample,2692,81,5,8000,0.9456272243652389,221.56794837450605,129.02880973815917,0.0,0.33356323844519736
5,P4,P4 / M5,5,proposed_prior_regularized,sample,2711,82,4,5000,0.9958381711636375,70.6261574330028,42.44733017683029,0.0,0.26580164538616446
5,P4,P4 / M5,5,proposed_prior_regularized,sample,2720,82,5,3000,0.9338265048600611,255.9489053161327,136.4611957300277,0.0,0.24991013908784548
5,P4,P4 / M5,5,proposed_prior_regularized,sample,2747,83,4,8000,0.8893651108956901,336.2177778061717,205.20610835552216,1.0,0.1249827469819343
5,P4,P4 / M5,5,proposed_prior_regularized,sample,2857,86,5,8000,0.9497099075564244,210.058305920398,109.42238479310817,1.0,0.20228540935312145
5,P4,P4 / M5,5,proposed_prior_regularized,sample,2858,86,5,9000,0.9623620885511722,176.98603480497454,108.29426742593448,0.0,0.16428593085654355
5,P4,P4 / M5,5,proposed_prior_regularized,sample,3158,95,6,1000,0.9513233268770613,245.4204690126436,155.06144195444443,0.0,0.20050662054666998
5,P4,P4 / M5,5,proposed_prior_regularized,sample,3159,95,6,2000,0.994010263510866,86.3246420476325,57.90223906934261,0.0,0.5580270817821184
5,P4,P4 / M5,5,proposed_prior_regularized,sample,3236,98,4,2000,0.94359400192966,254.32700360131713,142.53176282511816,1.0,0.046021688510238155
5,P4,P4 / M5,5,proposed_prior_regularized,sample,3266,98,6,10000,0.9916942990176761,95.26565533650822,53.84151649475098,1.0,0.2981801410108768
5,P4,P4 / M5,5,proposed_prior_regularized,sample,3331,100,6,9000,0.9781511106788443,154.59078823631287,91.17675874233245,1.0,0.32314805880269715
5,P4,P4 / M5,5,proposed_prior_regularized,sample,3332,100,6,10000,0.9605946840811407,211.6930962208398,125.53159150812361,0.0,0.43100662397469924
5,P4,P4 / M5,5,proposed_prior_regularized,sample,3337,101,4,4000,0.9791513215934224,145.11548128662267,86.19366968761791,0.0,0.15106953923311972
5,P4,P4 / M5,5,proposed_prior_regularized,sample,3474,105,4,9000,0.9127188630421477,294.46752209724383,146.2910200357437,1.0,0.3094365771086553
5,P4,P4 / M5,5,proposed_prior_regularized,sample,3485,105,5,9000,0.9888436310354423,96.25085680140766,49.30699604490529,0.0,0.3400544475767846
5,P4,P4 / M5,5,proposed_prior_regularized,sample,3492,105,6,5000,0.8877766531768955,350.6041492643596,211.26882554292678,1.0,0.09893236173327569
5,P4,P4 / M5,5,proposed_prior_regularized,sample,3500,106,4,2000,0.9010362542505341,325.82699060414285,197.79013047218322,1.0,0.05013638781094374
5,P4,P4 / M5,5,proposed_prior_regularized,sample,3514,106,5,5000,0.8855161367254885,338.3837832770539,220.03251483565882,0.0,0.604522762056714
5,P4,P4 / M5,5,proposed_prior_regularized,sample,3519,106,5,10000,0.9952836934929095,62.719583221035045,38.58855250607366,0.0,0.3436047260654376
5,P4,P4 / M5,5,proposed_prior_regularized,sample,3566,108,4,2000,0.9876156432108673,114.04772465265323,73.26587948345002,0.0,0.2554139640346785
5,P4,P4 / M5,5,proposed_prior_regularized,sample,3751,113,6,0,0.9951042222021581,79.95607335393778,49.34560704231262,0.0,0.3439640576629472
5,P4,P4 / M5,5,proposed_prior_regularized,sample,3772,114,4,10000,0.872154304300754,357.4279331754661,214.45602889060973,1.0,0.35872274915444874
5,P4,P4 / M5,5,proposed_prior_regularized,sample,3805,115,4,10000,0.9469754916105996,237.32080302330684,153.04436875644484,1.0,0.296074094611052
5,P4,P4 / M5,5,proposed_prior_regularized,sample,3828,116,4,0,0.988935326713881,117.57256019544674,72.0056740641594,0.0,0.14459560381689393
5,P4,P4 / M5,5,proposed_prior_regularized,sample,3858,116,6,8000,0.8935192336838266,348.01179939176455,232.00179725534775,1.0,0.6757318327360206
5,P4,P4 / M5,5,proposed_prior_regularized,sample,3919,118,6,3000,0.9473976868512584,246.84207563492913,136.58456735049978,1.0,0.1953528978383239
5,P4,P4 / M5,5,proposed_prior_regularized,sample,4048,122,6,0,0.9522765172260073,241.74129266586766,157.0091851502657,0.0,0.1583356275505461
5,P4,P4 / M5,5,proposed_prior_regularized,sample,4188,126,6,8000,0.8299379670372125,429.3249032738536,267.6790733758141,1.0,0.5755184599674098
5,P4,P4 / M5,5,proposed_prior_regularized,sample,4189,126,6,9000,0.9378842011709781,258.8720814472364,159.46369381745657,0.0,0.6997355414017046
5,P4,P4 / M5,5,proposed_prior_regularized,sample,4193,127,4,2000,0.9546905122443492,212.6489687725408,129.97433128811065,1.0,0.18742143023738186
5,P4,P4 / M5,5,proposed_prior_regularized,sample,4225,128,4,1000,0.938512431305195,276.54104824371393,162.70127320289612,0.0,0.14405373647744918
5,P4,P4 / M5,5,proposed_prior_regularized,sample,4448,134,6,4000,0.9656228541024316,189.70394368353064,104.13444172768365,0.0,0.20956207970231788
5,P4,P4 / M5,5,proposed_prior_regularized,sample,4461,135,4,6000,0.9877897753274112,110.8482458472623,65.81128166913986,0.0,0.21088134085088545
5,P4,P4 / M5,5,proposed_prior_regularized,sample,4524,137,4,3000,0.9921102873715882,91.16075418265245,52.35549951854505,1.0,0.25714174395086925
5,P4,P4 / M5,5,proposed_prior_regularized,sample,4565,138,5,0,0.9944112298145271,78.09559164095869,44.014382249430604,0.0,0.29856903014528874
5,P4,P4 / M5,5,proposed_prior_regularized,sample,4607,139,5,9000,0.9099405766550274,268.19633266952803,133.4920162296295,0.0,0.20757741039963182
5,P4,P4 / M5,5,proposed_prior_regularized,sample,4647,140,6,5000,0.9238730517898778,278.8601903214455,169.97573041915894,1.0,0.07304604448412987
5,P4,P4 / M5,5,proposed_prior_regularized,sample,4717,142,6,9000,0.8660394960043278,364.3134033324495,218.2378178715706,1.0,0.15787440405439174
5,P4,P4 / M5,5,proposed_prior_regularized,sample,4776,144,6,2000,0.8824225451766948,348.35609794707204,214.06001420454547,1.0,0.09110929610776605
5,P4,P4 / M5,5,proposed_prior_regularized,sample,4792,145,4,7000,0.9826655404639009,132.54069630204438,71.97034467969623,1.0,0.17460681680131138
5,P4,P4 / M5,5,proposed_prior_regularized,sample,4826,146,4,8000,0.978032914131918,145.80342083782747,89.10353480214658,1.0,0.40605111012033923
5,P4,P4 / M5,5,proposed_prior_regularized,sample,4849,146,6,9000,0.9592269840830269,203.16280776627062,104.11413866595218,1.0,0.4864116995809609
5,P4,P4 / M5,5,proposed_prior_regularized,sample,4869,147,5,7000,0.9392455910523552,224.83274950005452,117.89700170185255,1.0,0.3868162777694002
5,P4,P4 / M5,5,proposed_prior_regularized,sample,4877,147,6,4000,0.9616682470155715,210.53893997210713,115.80066208044688,1.0,0.18564208733668322
5,P4,P4 / M5,5,proposed_prior_regularized,sample,4929,149,5,1000,0.93011246593189,263.5137157876165,171.08834703345048,0.0,0.17397290962186118
5,P4,P4 / M5,5,proposed_prior_regularized,sample,4949,149,6,10000,0.6885519039264519,583.0489310116766,333.6386122002321,2.0,1.4060424345110827
5,P4,P4 / M5,5,proposed_prior_regularized,sample,5043,152,6,5000,0.9665938059638924,179.7579247919231,99.47415032170035,0.0,0.2753805605155306
5,P4,P4 / M5,5,proposed_prior_regularized,sample,5101,154,5,8000,0.9285532850144815,232.1070841551235,144.96422918319703,0.0,0.5475735540060889
5,P4,P4 / M5,5,proposed_prior_regularized,sample,5112,154,6,8000,0.8744996969393721,355.91892124695806,216.41571869168962,1.0,0.31476909028563244
5,P4,P4 / M5,5,proposed_prior_regularized,sample,5144,155,6,7000,0.9423114817853203,244.96263618450286,143.08476179524473,1.0,0.19364472198163568
5,P4,P4 / M5,5,proposed_prior_regularized,sample,5316,161,4,3000,0.9525530346264032,214.33278132353936,118.54287993907928,0.0,0.5056318523096144
5,P4,P4 / M5,5,proposed_prior_regularized,sample,5381,163,4,2000,0.9554029238074572,228.6828985010142,125.53908726748298,1.0,0.20218875110621343
5,P4,P4 / M5,5,proposed_prior_regularized,sample,5384,163,4,5000,0.8867511649911116,331.29689683286784,187.48415180769834,1.0,0.30093987488903834
5,P4,P4 / M5,5,proposed_prior_regularized,sample,5414,164,4,2000,0.9737768413273192,171.33081598607322,108.44992357141831,0.0,0.1815971603321516
5,P4,P4 / M5,5,proposed_prior_regularized,sample,5534,167,6,1000,0.8429295422904497,441.5456293858703,279.87969405310497,1.0,0.5986641412424615
5,P4,P4 / M5,5,proposed_prior_regularized,sample,5617,170,4,7000,0.9860404290716223,121.73544351500746,76.28335829575856,0.0,0.13797769863882403
5,P4,P4 / M5,5,proposed_prior_regularized,sample,5658,171,5,4000,0.9642198032460806,179.32442409816025,101.53013448488144,0.0,0.10882438995192521
5,P4,P4 / M5,5,proposed_prior_regularized,sample,5694,172,5,7000,0.9803658451555382,130.08914828094044,72.33831630434308,0.0,0.253597131045211
5,P4,P4 / M5,5,proposed_prior_regularized,sample,5816,176,4,8000,0.9806218094380869,135.82036863760817,72.33806145758857,1.0,0.1302955555422659
5,P4,P4 / M5,5,proposed_prior_regularized,sample,5841,177,4,0,0.9693295125303318,199.1556224095137,126.5593965212504,1.0,0.4325106880447429
5,P4,P4 / M5,5,proposed_prior_regularized,sample,5843,177,4,2000,0.9123047906566842,303.643763417252,175.39006127809225,1.0,0.07823773215912609
5,P4,P4 / M5,5,proposed_prior_regularized,sample,5858,177,5,6000,0.9834658753707008,121.75778678766643,78.88512849807739,0.0,0.3057496324583143
5,P4,P4 / M5,5,proposed_prior_regularized,sample,5887,178,5,2000,0.991821935670698,92.15010918822516,58.949733884711016,0.0,0.2636111350062977
5,P4,P4 / M5,5,proposed_prior_regularized,sample,6248,189,5,0,0.8921517474777871,350.0379788713442,232.23407056752373,1.0,0.4913427193835265
5,P4,P4 / M5,5,proposed_prior_regularized,sample,6299,190,6,7000,0.9650573039019632,187.29176497813097,101.99903980054353,1.0,0.15489932581592236
5,P4,P4 / M5,5,proposed_prior_regularized,sample,6359,192,6,1000,0.9417232149034582,255.61147318153536,150.26712003350258,1.0,0.39966475218382946
5,P4,P4 / M5,5,proposed_prior_regularized,sample,6407,194,4,5000,0.9911709820824085,89.61644872670023,46.357578723326974,0.0,0.19298882444232912
5,P4,P4 / M5,5,proposed_prior_regularized,sample,6425,194,6,1000,0.8391686917889478,425.9621163747135,237.84978799819947,1.0,0.5299567793361989
5,P4,P4 / M5,5,proposed_prior_regularized,sample,6466,195,6,9000,0.9734154219764763,165.72017010078264,107.98812661451451,0.0,0.9446580049127498
5,P4,P4 / M5,5,proposed_prior_regularized,sample,6743,204,5,0,0.996575871186286,61.01370235953125,33.26039961973826,1.0,0.12346121049041413
5,P4,P4 / M5,5,proposed_prior_regularized,sample,6752,204,5,9000,0.955384442842858,186.3888837179164,96.98238899594261,1.0,0.4979199752163625
5,P4,P4 / M5,5,proposed_prior_regularized,sample,6762,204,6,8000,0.9280495805411955,275.5468487718499,170.68691272205777,0.0,0.41219489890245886
5,P4,P4 / M5,5,proposed_prior_regularized,sample,6839,207,4,8000,0.972656720228017,166.0120340037566,106.02226293087006,1.0,0.4450061267814442
5,P4,P4 / M5,5,proposed_prior_regularized,sample,6878,208,5,3000,0.9872451630971272,110.29410395734828,76.19954267301057,0.0,0.3566536378477025
5,P4,P4 / M5,5,proposed_prior_regularized,sample,6970,211,4,7000,0.9504978099559122,219.14914801540954,127.96276204586029,0.0,0.18790173888650621
5,P4,P4 / M5,5,proposed_prior_regularized,sample,6983,211,5,9000,0.987052482263659,102.45809798926045,63.385982854025706,0.0,0.5443620648146635
5,P4,P4 / M5,5,proposed_prior_regularized,sample,6987,211,6,2000,0.9031273807422374,317.9814498978951,208.23712537163183,1.0,0.2679531745440573
5,P4,P4 / M5,5,proposed_prior_regularized,sample,7035,213,4,6000,0.9350990402005457,252.76901330820775,137.08882724537568,1.0,0.24221847484048548
5,P4,P4 / M5,5,proposed_prior_regularized,sample,7063,214,4,1000,0.9835008979347263,125.84969241486985,73.29513943763007,0.0,0.22377669672967054
5,P4,P4 / M5,5,proposed_prior_regularized,sample,7090,214,6,6000,0.87773831300728,358.66692081522666,228.5285399240606,1.0,0.3981161280267517
